id,type,x,y,z,users,total_bw,shared_bw,active
574,FEMTO,59,72,1,0,6800.0,6800.0,true
575,FEMTO,59,72,1,0,6800.0,6800.0,false
576,FEMTO,59,72,1,0,6800.0,6800.0,false
577,FEMTO,59,72,1,2,6800.0,3400.0,true
578,FEMTO,59,72,1,0,6800.0,6800.0,true
579,FEMTO,59,72,1,0,6800.0,6800.0,true
580,FEMTO,59,72,1,0,6800.0,6800.0,false
581,FEMTO,59,72,1,1,6800.0,6800.0,true
582,FEMTO,59,72,1,0,6800.0,6800.0,false
583,FEMTO,59,72,1,1,6800.0,6800.0,true
584,FEMTO,59,72,1,0,6800.0,6800.0,false
585,FEMTO,63,97,1,0,6800.0,6800.0,false
586,FEMTO,63,97,1,0,6800.0,6800.0,false
587,FEMTO,63,97,1,0,6800.0,6800.0,false
588,FEMTO,63,97,1,1,6800.0,6800.0,true
589,FEMTO,63,97,1,0,6800.0,6800.0,true
590,FEMTO,63,97,1,0,6800.0,6800.0,true
591,FEMTO,63,97,1,1,6800.0,6800.0,true
592,FEMTO,63,97,1,0,6800.0,6800.0,false
593,FEMTO,63,97,1,0,6800.0,6800.0,false
594,FEMTO,63,97,1,0,6800.0,6800.0,false
595,FEMTO,63,97,1,0,6800.0,6800.0,false
596,FEMTO,63,97,1,0,6800.0,6800.0,false
597,FEMTO,31,79,1,0,6800.0,6800.0,false
598,FEMTO,31,79,1,0,6800.0,6800.0,true
599,FEMTO,31,79,1,0,6800.0,6800.0,false
600,FEMTO,31,79,1,0,6800.0,6800.0,false
601,FEMTO,31,79,1,0,6800.0,6800.0,true
602,FEMTO,31,79,1,2,6800.0,3400.0,true
603,FEMTO,31,79,1,0,6800.0,6800.0,false
604,FEMTO,31,79,1,0,6800.0,6800.0,false
605,FEMTO,31,79,1,1,6800.0,6800.0,true
606,FEMTO,31,79,1,0,6800.0,6800.0,true
607,FEMTO,31,79,1,0,6800.0,6800.0,true
608,FEMTO,31,79,1,0,6800.0,6800.0,false
609,FEMTO,78,0,1,0,6800.0,6800.0,true
610,FEMTO,78,0,1,0,6800.0,6800.0,true
611,FEMTO,78,0,1,0,6800.0,6800.0,true
612,FEMTO,78,0,1,0,6800.0,6800.0,true
613,FEMTO,78,0,1,0,6800.0,6800.0,true
614,FEMTO,78,0,1,1,6800.0,6800.0,true
615,FEMTO,78,0,1,0,6800.0,6800.0,false
616,FEMTO,78,0,1,0,6800.0,6800.0,false
617,FEMTO,78,0,1,0,6800.0,6800.0,false
618,FEMTO,78,0,1,0,6800.0,6800.0,true
619,FEMTO,78,0,1,0,6800.0,6800.0,true
620,FEMTO,78,0,1,0,6800.0,6800.0,true
621,FEMTO,95,93,1,0,6800.0,6800.0,true
622,FEMTO,95,93,1,0,6800.0,6800.0,true
623,FEMTO,95,93,1,0,6800.0,6800.0,true
624,FEMTO,95,93,1,1,6800.0,6800.0,true
625,FEMTO,95,93,1,0,6800.0,6800.0,true
626,FEMTO,95,93,1,1,6800.0,6800.0,true
627,FEMTO,95,93,1,0,6800.0,6800.0,false
628,FEMTO,95,93,1,0,6800.0,6800.0,false
629,FEMTO,95,93,1,0,6800.0,6800.0,false
630,FEMTO,95,93,1,0,6800.0,6800.0,false
631,FEMTO,95,93,1,0,6800.0,6800.0,false
632,FEMTO,95,93,1,0,6800.0,6800.0,false
633,FEMTO,85,71,1,0,6800.0,6800.0,true
634,FEMTO,85,71,1,0,6800.0,6800.0,true
635,FEMTO,85,71,1,0,6800.0,6800.0,false
636,FEMTO,85,71,1,0,6800.0,6800.0,false
637,FEMTO,85,71,1,0,6800.0,6800.0,true
638,FEMTO,85,71,1,0,6800.0,6800.0,false
639,FEMTO,85,71,1,2,6800.0,3400.0,true
640,FEMTO,85,71,1,0,6800.0,6800.0,true
641,FEMTO,85,71,1,0,6800.0,6800.0,false
642,FEMTO,85,71,1,0,6800.0,6800.0,true
643,FEMTO,85,71,1,0,6800.0,6800.0,true
644,FEMTO,85,71,1,0,6800.0,6800.0,false
645,FEMTO,71,85,1,2,6800.0,3400.0,true
646,FEMTO,71,85,1,0,6800.0,6800.0,false
647,FEMTO,71,85,1,3,6800.0,2266.6666666666665,true
648,FEMTO,71,85,1,1,6800.0,6800.0,true
649,FEMTO,71,85,1,0,6800.0,6800.0,true
650,FEMTO,71,85,1,1,6800.0,6800.0,true
651,FEMTO,71,85,1,0,6800.0,6800.0,false
652,FEMTO,71,85,1,0,6800.0,6800.0,false
653,FEMTO,71,85,1,0,6800.0,6800.0,false
654,FEMTO,71,85,1,2,6800.0,3400.0,true
655,FEMTO,71,85,1,0,6800.0,6800.0,true
656,FEMTO,71,85,1,0,6800.0,6800.0,false
657,FEMTO,37,72,1,0,6800.0,6800.0,false
658,FEMTO,37,72,1,0,6800.0,6800.0,true
659,FEMTO,37,72,1,0,6800.0,6800.0,true
660,FEMTO,37,72,1,0,6800.0,6800.0,false
661,FEMTO,37,72,1,3,6800.0,2266.6666666666665,true
662,FEMTO,37,72,1,0,6800.0,6800.0,false
663,FEMTO,37,72,1,0,6800.0,6800.0,true
664,FEMTO,37,72,1,0,6800.0,6800.0,false
665,FEMTO,37,72,1,0,6800.0,6800.0,false
666,FEMTO,37,72,1,0,6800.0,6800.0,true
667,FEMTO,37,72,1,0,6800.0,6800.0,false
668,FEMTO,37,72,1,0,6800.0,6800.0,true
669,FEMTO,3,23,1,0,6800.0,6800.0,false
670,FEMTO,3,23,1,0,6800.0,6800.0,true
671,FEMTO,3,23,1,1,6800.0,6800.0,true
672,FEMTO,3,23,1,1,6800.0,6800.0,true
673,FEMTO,3,23,1,0,6800.0,6800.0,false
674,FEMTO,3,23,1,0,6800.0,6800.0,false
675,FEMTO,3,23,1,0,6800.0,6800.0,false
676,FEMTO,3,23,1,0,6800.0,6800.0,false
677,FEMTO,3,23,1,2,6800.0,3400.0,true
678,FEMTO,3,23,1,2,6800.0,3400.0,true
679,FEMTO,3,23,1,0,6800.0,6800.0,false
680,FEMTO,3,23,1,0,6800.0,6800.0,false
681,FEMTO,19,83,1,0,6800.0,6800.0,false
682,FEMTO,19,83,1,0,6800.0,6800.0,false
683,FEMTO,19,83,1,1,6800.0,6800.0,true
684,FEMTO,19,83,1,0,6800.0,6800.0,true
685,FEMTO,19,83,1,0,6800.0,6800.0,false
686,FEMTO,19,83,1,0,6800.0,6800.0,false
687,FEMTO,19,83,1,0,6800.0,6800.0,false
688,FEMTO,19,83,1,1,6800.0,6800.0,true
689,FEMTO,19,83,1,0,6800.0,6800.0,true
690,FEMTO,19,83,1,0,6800.0,6800.0,true
691,FEMTO,19,83,1,1,6800.0,6800.0,true
692,FEMTO,19,83,1,0,6800.0,6800.0,false
693,FEMTO,3,74,1,0,6800.0,6800.0,true
694,FEMTO,3,74,1,0,6800.0,6800.0,false
695,FEMTO,3,74,1,0,6800.0,6800.0,true
696,FEMTO,3,74,1,0,6800.0,6800.0,true
697,FEMTO,3,74,1,0,6800.0,6800.0,false
698,FEMTO,3,74,1,0,6800.0,6800.0,false
699,FEMTO,3,74,1,0,6800.0,6800.0,true
700,FEMTO,3,74,1,0,6800.0,6800.0,true
701,FEMTO,3,74,1,0,6800.0,6800.0,true
702,FEMTO,3,74,1,1,6800.0,6800.0,true
703,FEMTO,3,74,1,0,6800.0,6800.0,false
704,FEMTO,3,74,1,0,6800.0,6800.0,false
705,FEMTO,33,61,1,0,6800.0,6800.0,false
706,FEMTO,33,61,1,0,6800.0,6800.0,false
707,FEMTO,33,61,1,0,6800.0,6800.0,true
708,FEMTO,33,61,1,0,6800.0,6800.0,false
709,FEMTO,33,61,1,0,6800.0,6800.0,true
710,FEMTO,33,61,1,0,6800.0,6800.0,false
711,FEMTO,33,61,1,0,6800.0,6800.0,true
712,FEMTO,33,61,1,0,6800.0,6800.0,false
713,FEMTO,33,61,1,0,6800.0,6800.0,true
714,FEMTO,33,61,1,0,6800.0,6800.0,false
715,FEMTO,33,61,1,0,6800.0,6800.0,true
716,FEMTO,33,61,1,0,6800.0,6800.0,false
717,FEMTO,8,34,1,3,6800.0,2266.6666666666665,true
718,FEMTO,8,34,1,1,6800.0,6800.0,true
719,FEMTO,8,34,1,0,6800.0,6800.0,false
720,FEMTO,8,34,1,0,6800.0,6800.0,false
721,FEMTO,8,34,1,0,6800.0,6800.0,false
722,FEMTO,8,34,1,0,6800.0,6800.0,true
723,FEMTO,8,34,1,0,6800.0,6800.0,true
724,FEMTO,8,34,1,0,6800.0,6800.0,false
725,FEMTO,8,34,1,0,6800.0,6800.0,false
726,FEMTO,8,34,1,0,6800.0,6800.0,false
727,FEMTO,8,34,1,5,6800.0,1360.0,true
728,FEMTO,8,34,1,0,6800.0,6800.0,false
729,FEMTO,57,20,1,0,6800.0,6800.0,false
730,FEMTO,57,20,1,0,6800.0,6800.0,false
731,FEMTO,57,20,1,1,6800.0,6800.0,true
732,FEMTO,57,20,1,0,6800.0,6800.0,true
733,FEMTO,57,20,1,1,6800.0,6800.0,true
734,FEMTO,57,20,1,0,6800.0,6800.0,false
735,FEMTO,57,20,1,0,6800.0,6800.0,true
736,FEMTO,57,20,1,0,6800.0,6800.0,true
737,FEMTO,57,20,1,0,6800.0,6800.0,false
738,FEMTO,57,20,1,0,6800.0,6800.0,true
739,FEMTO,57,20,1,0,6800.0,6800.0,false
740,FEMTO,57,20,1,0,6800.0,6800.0,true
741,FEMTO,72,42,1,0,6800.0,6800.0,false
742,FEMTO,72,42,1,0,6800.0,6800.0,false
743,FEMTO,72,42,1,0,6800.0,6800.0,true
744,FEMTO,72,42,1,0,6800.0,6800.0,true
745,FEMTO,72,42,1,0,6800.0,6800.0,true
746,FEMTO,72,42,1,0,6800.0,6800.0,false
747,FEMTO,72,42,1,0,6800.0,6800.0,true
748,FEMTO,72,42,1,0,6800.0,6800.0,true
749,FEMTO,72,42,1,0,6800.0,6800.0,false
750,FEMTO,72,42,1,0,6800.0,6800.0,true
751,FEMTO,72,42,1,0,6800.0,6800.0,false
752,FEMTO,72,42,1,0,6800.0,6800.0,false
753,FEMTO,49,4,1,1,6800.0,6800.0,true
754,FEMTO,49,4,1,0,6800.0,6800.0,false
755,FEMTO,49,4,1,0,6800.0,6800.0,false
756,FEMTO,49,4,1,0,6800.0,6800.0,false
757,FEMTO,49,4,1,0,6800.0,6800.0,false
758,FEMTO,49,4,1,0,6800.0,6800.0,false
759,FEMTO,49,4,1,0,6800.0,6800.0,true
760,FEMTO,49,4,1,0,6800.0,6800.0,false
761,FEMTO,49,4,1,0,6800.0,6800.0,false
762,FEMTO,49,4,1,0,6800.0,6800.0,true
763,FEMTO,49,4,1,0,6800.0,6800.0,false
764,FEMTO,49,4,1,0,6800.0,6800.0,false
765,FEMTO,51,11,1,0,6800.0,6800.0,true
766,FEMTO,51,11,1,0,6800.0,6800.0,true
767,FEMTO,51,11,1,0,6800.0,6800.0,true
768,FEMTO,51,11,1,0,6800.0,6800.0,true
769,FEMTO,51,11,1,0,6800.0,6800.0,false
770,FEMTO,51,11,1,1,6800.0,6800.0,true
771,FEMTO,51,11,1,0,6800.0,6800.0,true
772,FEMTO,51,11,1,0,6800.0,6800.0,false
773,FEMTO,51,11,1,0,6800.0,6800.0,true
774,FEMTO,51,11,1,0,6800.0,6800.0,false
775,FEMTO,51,11,1,0,6800.0,6800.0,false
776,FEMTO,51,11,1,0,6800.0,6800.0,false
777,FEMTO,4,99,1,1,6800.0,6800.0,true
778,FEMTO,4,99,1,0,6800.0,6800.0,true
779,FEMTO,4,99,1,0,6800.0,6800.0,false
780,FEMTO,4,99,1,0,6800.0,6800.0,true
781,FEMTO,4,99,1,0,6800.0,6800.0,true
782,FEMTO,4,99,1,0,6800.0,6800.0,false
783,FEMTO,4,99,1,0,6800.0,6800.0,true
784,FEMTO,4,99,1,0,6800.0,6800.0,true
785,FEMTO,4,99,1,0,6800.0,6800.0,true
786,FEMTO,4,99,1,2,6800.0,3400.0,true
787,FEMTO,4,99,1,0,6800.0,6800.0,false
788,FEMTO,4,99,1,1,6800.0,6800.0,true
789,FEMTO,6,48,1,0,6800.0,6800.0,false
790,FEMTO,6,48,1,0,6800.0,6800.0,false
791,FEMTO,6,48,1,0,6800.0,6800.0,true
792,FEMTO,6,48,1,0,6800.0,6800.0,true
793,FEMTO,6,48,1,0,6800.0,6800.0,true
794,FEMTO,6,48,1,0,6800.0,6800.0,false
795,FEMTO,6,48,1,1,6800.0,6800.0,true
796,FEMTO,6,48,1,0,6800.0,6800.0,false
797,FEMTO,6,48,1,0,6800.0,6800.0,false
798,FEMTO,6,48,1,0,6800.0,6800.0,true
799,FEMTO,6,48,1,0,6800.0,6800.0,false
800,FEMTO,6,48,1,0,6800.0,6800.0,false
801,FEMTO,66,34,1,0,6800.0,6800.0,true
802,FEMTO,66,34,1,1,6800.0,6800.0,true
803,FEMTO,66,34,1,0,6800.0,6800.0,false
804,FEMTO,66,34,1,0,6800.0,6800.0,false
805,FEMTO,66,34,1,0,6800.0,6800.0,false
806,FEMTO,66,34,1,0,6800.0,6800.0,false
807,FEMTO,66,34,1,0,6800.0,6800.0,false
808,FEMTO,66,34,1,0,6800.0,6800.0,false
809,FEMTO,66,34,1,0,6800.0,6800.0,false
810,FEMTO,66,34,1,0,6800.0,6800.0,true
811,FEMTO,66,34,1,0,6800.0,6800.0,false
812,FEMTO,66,34,1,0,6800.0,6800.0,true
813,FEMTO,86,73,1,0,6800.0,6800.0,false
814,FEMTO,86,73,1,0,6800.0,6800.0,false
815,FEMTO,86,73,1,0,6800.0,6800.0,true
816,FEMTO,86,73,1,0,6800.0,6800.0,false
817,FEMTO,86,73,1,0,6800.0,6800.0,false
818,FEMTO,86,73,1,0,6800.0,6800.0,false
819,FEMTO,86,73,1,1,6800.0,6800.0,true
820,FEMTO,86,73,1,2,6800.0,3400.0,true
821,FEMTO,86,73,1,0,6800.0,6800.0,false
822,FEMTO,86,73,1,0,6800.0,6800.0,false
823,FEMTO,86,73,1,0,6800.0,6800.0,false
824,FEMTO,86,73,1,0,6800.0,6800.0,true
825,FEMTO,9,75,1,0,6800.0,6800.0,true
826,FEMTO,9,75,1,0,6800.0,6800.0,false
827,FEMTO,9,75,1,0,6800.0,6800.0,false
828,FEMTO,9,75,1,0,6800.0,6800.0,true
829,FEMTO,9,75,1,0,6800.0,6800.0,false
830,FEMTO,9,75,1,0,6800.0,6800.0,false
831,FEMTO,9,75,1,0,6800.0,6800.0,false
832,FEMTO,9,75,1,0,6800.0,6800.0,true
833,FEMTO,9,75,1,0,6800.0,6800.0,false
834,FEMTO,9,75,1,0,6800.0,6800.0,false
835,FEMTO,9,75,1,0,6800.0,6800.0,true
836,FEMTO,9,75,1,0,6800.0,6800.0,true
837,FEMTO,3,83,1,0,6800.0,6800.0,true
838,FEMTO,3,83,1,0,6800.0,6800.0,false
839,FEMTO,3,83,1,0,6800.0,6800.0,false
840,FEMTO,3,83,1,0,6800.0,6800.0,false
841,FEMTO,3,83,1,0,6800.0,6800.0,false
842,FEMTO,3,83,1,0,6800.0,6800.0,false
843,FEMTO,3,83,1,0,6800.0,6800.0,true
844,FEMTO,3,83,1,0,6800.0,6800.0,false
845,FEMTO,3,83,1,0,6800.0,6800.0,true
846,FEMTO,3,83,1,0,6800.0,6800.0,true
847,FEMTO,3,83,1,0,6800.0,6800.0,true
848,FEMTO,3,83,1,0,6800.0,6800.0,false
849,FEMTO,11,85,1,0,6800.0,6800.0,false
850,FEMTO,11,85,1,0,6800.0,6800.0,true
851,FEMTO,11,85,1,0,6800.0,6800.0,true
852,FEMTO,11,85,1,0,6800.0,6800.0,true
853,FEMTO,11,85,1,0,6800.0,6800.0,false
854,FEMTO,11,85,1,0,6800.0,6800.0,false
855,FEMTO,11,85,1,0,6800.0,6800.0,false
856,FEMTO,11,85,1,0,6800.0,6800.0,true
857,FEMTO,11,85,1,0,6800.0,6800.0,false
858,FEMTO,11,85,1,0,6800.0,6800.0,false
859,FEMTO,11,85,1,0,6800.0,6800.0,true
860,FEMTO,11,85,1,0,6800.0,6800.0,false
861,FEMTO,58,57,1,0,6800.0,6800.0,false
862,FEMTO,58,57,1,0,6800.0,6800.0,false
863,FEMTO,58,57,1,0,6800.0,6800.0,false
864,FEMTO,58,57,1,0,6800.0,6800.0,true
865,FEMTO,58,57,1,0,6800.0,6800.0,true
866,FEMTO,58,57,1,0,6800.0,6800.0,false
867,FEMTO,58,57,1,0,6800.0,6800.0,true
868,FEMTO,58,57,1,0,6800.0,6800.0,false
869,FEMTO,58,57,1,0,6800.0,6800.0,true
870,FEMTO,58,57,1,2,6800.0,3400.0,true
871,FEMTO,58,57,1,0,6800.0,6800.0,false
872,FEMTO,58,57,1,0,6800.0,6800.0,true
873,FEMTO,5,50,1,0,6800.0,6800.0,true
874,FEMTO,5,50,1,0,6800.0,6800.0,false
875,FEMTO,5,50,1,0,6800.0,6800.0,false
876,FEMTO,5,50,1,0,6800.0,6800.0,false
877,FEMTO,5,50,1,0,6800.0,6800.0,false
878,FEMTO,5,50,1,0,6800.0,6800.0,true
879,FEMTO,5,50,1,0,6800.0,6800.0,true
880,FEMTO,5,50,1,0,6800.0,6800.0,true
881,FEMTO,5,50,1,0,6800.0,6800.0,true
882,FEMTO,5,50,1,0,6800.0,6800.0,false
883,FEMTO,5,50,1,0,6800.0,6800.0,true
884,FEMTO,5,50,1,1,6800.0,6800.0,true
885,FEMTO,31,14,1,0,6800.0,6800.0,false
886,FEMTO,31,14,1,0,6800.0,6800.0,true
887,FEMTO,31,14,1,0,6800.0,6800.0,false
888,FEMTO,31,14,1,3,6800.0,2266.6666666666665,true
889,FEMTO,31,14,1,1,6800.0,6800.0,true
890,FEMTO,31,14,1,3,6800.0,2266.6666666666665,true
891,FEMTO,31,14,1,0,6800.0,6800.0,false
892,FEMTO,31,14,1,0,6800.0,6800.0,false
893,FEMTO,31,14,1,0,6800.0,6800.0,false
894,FEMTO,31,14,1,0,6800.0,6800.0,false
895,FEMTO,31,14,1,0,6800.0,6800.0,false
896,FEMTO,31,14,1,2,6800.0,3400.0,true
897,FEMTO,53,88,1,0,6800.0,6800.0,false
898,FEMTO,53,88,1,0,6800.0,6800.0,false
899,FEMTO,53,88,1,1,6800.0,6800.0,true
900,FEMTO,53,88,1,0,6800.0,6800.0,false
901,FEMTO,53,88,1,2,6800.0,3400.0,true
